Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,580000,,,2021-10-26 00:00:00,2022-02-02 00:00:00,2023-06-13 20:41:49.892087,12.494644165039062,coletoressafra2122_31_23,3.2735284496704398,0,39.40029610717835,21.78994827539915
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,40,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:43:59.108728,7.751701831817627,coletoressafra2223_31_23,48.33165064021968,0,57.210646277536526,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,400,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:44:10.134467,11.02573823928833,coletoressafra2223_31_23,25.77235250477263,0,46.94899417124157,16.035666911471164
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,4000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:44:23.402504,13.26803708076477,coletoressafra2223_31_23,16.674047088563608,0,42.49737528165235,20.227472353331542
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,40000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:44:37.966805,14.564301490783691,coletoressafra2223_31_23,11.828714157557695,0,39.24120566728579,46.93033048633371
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,400000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:44:53.460126,15.49332046508789,coletoressafra2223_31_23,8.637764741253077,0,37.173084823486434,125.08402502604856
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,34,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:45:00.839917,7.379224061965942,coletoressafra2223_31_23,20.6724187475343,0,58.101545679866476,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,340,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:45:11.638226,10.796295404434204,coletoressafra2223_31_23,14.255280231132678,0,47.0455015998259,14.873012734250445
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,3400,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:45:24.746798,13.108571767807007,coletoressafra2223_31_23,10.49253116920721,0,42.013264652722015,20.16480027587486
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,34000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:45:39.234337,14.477538347244263,coletoressafra2223_31_23,7.981212335124936,0,39.18552583266695,43.639793104980136
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,340000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:45:54.640135,15.395802021026611,coletoressafra2223_31_23,6.157154982900992,0,37.28464734359482,116.266745953577
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,41,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:46:02.229777,7.589642286300659,coletoressafra2223_31_23,14.887154661657194,0,56.981989171553934,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,410,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:46:13.286756,11.056978225708008,coletoressafra2223_31_23,10.68883762103646,0,46.64081658603417,16.220100834175003
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,4100,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:46:26.532939,13.238908052444458,coletoressafra2223_31_23,8.08976948925986,0,42.48824685811634,20.448152175174926
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,41000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:46:41.125132,14.592193126678467,coletoressafra2223_31_23,6.345440552282544,0,39.209905211141056,47.4522040079409
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,410000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:46:56.600117,15.474984645843506,coletoressafra2223_31_23,4.984802025105166,0,37.173084823486434,126.48203071331895
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,79,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:47:05.287874,8.687757015228271,coletoressafra2223_31_23,11.19467024298625,0,52.83688902750865,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,790,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:47:17.056392,11.768518209457397,coletoressafra2223_31_23,8.438825280281868,0,44.478152500099014,21.97720441814697
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,7900,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:47:30.790119,13.723737716674805,coletoressafra2223_31_23,6.40667619711034,0,41.87854830198599,25.731435397638162
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,79000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:47:45.731308,14.941188335418701,coletoressafra2223_31_23,5.131363569076929,0,39.52071346082748,60.5110516829275
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,790000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:48:01.430050,15.698741912841797,coletoressafra2223_31_23,4.063407453501387,0,36.64554543188026,156.48634502629443
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,48,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:48:09.346942,7.916892051696777,coletoressafra2223_31_23,10.50058257315397,0,55.81872397792755,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,480,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:48:20.566872,11.219930410385132,coletoressafra2223_31_23,7.8300917356573585,0,46.18085302850823,17.448499463519823
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,4800,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:48:33.953389,13.3765287399292,coletoressafra2223_31_23,5.981388949732087,0,41.91507931370134,21.917514136472793
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,48000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:48:48.596696,14.64330768585205,coletoressafra2223_31_23,4.783926470079431,0,38.788681309794605,50.92737866862825
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,480000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:49:04.113059,15.516362428665161,coletoressafra2223_31_23,3.775570963552143,0,36.85692385184764,130.04597307286
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,97,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:49:13.062030,8.948970794677734,coletoressafra2223_31_23,8.60036828815892,0,51.71116968724006,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,970,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:49:25.049659,11.987629652023315,coletoressafra2223_31_23,6.596770891225674,0,43.937867857738134,24.168952843585018
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,9700,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:49:38.906145,13.856486082077026,coletoressafra2223_31_23,5.017974572396911,0,40.95822694746201,28.16450342165867
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,97000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:49:53.899936,14.98378324508667,coletoressafra2223_31_23,4.07248046391638,0,38.89238787211328,66.38496183784366
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,970000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:50:09.709576,15.799639701843262,coletoressafra2223_31_23,3.242119726558104,0,35.70960655061884,171.70981290888108
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,94,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:50:18.588067,8.868491172790527,coletoressafra2223_31_23,7.904395294387951,0,51.978760559441724,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,940,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:50:30.526207,11.938140392303467,coletoressafra2223_31_23,6.089846238291478,0,44.06422355042069,23.81984714347179
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,9400,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:50:44.360419,13.834211349487305,coletoressafra2223_31_23,4.629476308602101,0,40.95822694746201,27.77709809195558
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,94000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:50:59.329640,14.969221353530884,coletoressafra2223_31_23,3.7869563526425134,0,38.906758398208964,65.44947868475424
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,940000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:51:15.160576,15.830935955047607,coletoressafra2223_31_23,3.0028574867775952,0,35.70960655061884,169.28590388338168
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,22,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:51:21.704682,6.543104887008667,coletoressafra2223_31_23,9.136528221158935,0,61.72359785078613,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,220,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:51:31.930732,10.22404956817627,coletoressafra2223_31_23,6.546201628726217,0,47.817108900627375,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,2200,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:51:44.687084,12.756352663040161,coletoressafra2223_31_23,5.093454299644298,0,43.04543489175799,18.47446471411019
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,22000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:51:58.992788,14.295707941055298,coletoressafra2223_31_23,3.9697332579228113,0,39.98616782115131,35.948568198483095
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,220000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:52:14.199900,15.207111597061157,coletoressafra2223_31_23,3.236018982458207,0,37.3207858920823,96.23647456747443
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,45,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:52:21.976644,7.7767438888549805,coletoressafra2223_31_23,7.5968432029632105,0,56.20355860619504,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,450,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:52:33.100007,11.123363733291626,coletoressafra2223_31_23,5.707028408114595,0,46.28549234205899,16.934687843366422
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,4500,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:52:46.420102,13.320094108581543,coletoressafra2223_31_23,4.430045863463249,0,42.28687952758137,21.303004446131375
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,45000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:01.060148,14.629973649978638,coletoressafra2223_31_23,3.5407413862797528,0,38.815538994270455,49.47393359332253
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,450000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:16.546574,15.486425876617432,coletoressafra2223_31_23,2.8550159638776416,0,37.151740899342144,126.31998983562065
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,17,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:22.658492,6.101247787475586,coletoressafra2223_31_23,8.464076035763373,0,64.04144543314963,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,170,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:32.440424,9.769932985305786,coletoressafra2223_31_23,6.0099651028718615,0,49.064703532614594,0
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,1700,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:44.923305,12.482881546020508,coletoressafra2223_31_23,4.670370465268184,0,43.187833661552794,22.331478217744486
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,17000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:53:59.097170,14.172828674316406,coletoressafra2223_31_23,3.636747746667842,0,40.93380900400938,33.89825373055538
Circular Growth no touch,100,logaritmic_growth_distance,logaritmic_growth_days,170000,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 20:54:14.158331,15.059648990631104,coletoressafra2223_31_23,2.960259453244885,0,37.91368312919562,85.5949891094735
