Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,200000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:46:32.556013,43.843085289001465,coletoressafra2021_31_23,1.756221792439516,0,82.20455118358178,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,20000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:46:53.005862,20.44684600830078,coletoressafra2122_31_23,2.443929221535093,0,66.88774524630817,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,200000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:47:15.306314,22.29845094680786,coletoressafra2122_31_23,2.1575392139517984,0,63.99753504611415,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,20000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:47:40.382243,25.07292127609253,coletoressafra2223_31_23,2.569081596578844,0,64.14517217094726,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,200000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:48:07.725303,27.3415048122406,coletoressafra2223_31_23,2.114342367504819,0,60.52898471697324,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:48:49.545955,41.8176474571228,coletoressafra2021_31_23,1.9393893465106273,0,85.90365085045704,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:49:35.280156,45.731202840805054,coletoressafra2021_31_23,1.5764070571752153,0,80.47126437582489,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:49:57.255387,21.97171950340271,coletoressafra2122_31_23,2.2948817419184646,0,67.14253495363427,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:50:20.321617,23.06382393836975,coletoressafra2122_31_23,1.9866808934036218,0,61.09645769483811,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:50:46.667316,26.34270215034485,coletoressafra2223_31_23,2.341188265608983,0,62.89559549128531,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:51:15.032651,28.36289644241333,coletoressafra2223_31_23,1.895224889498463,0,57.43592703426762,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,48000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:51:56.253650,41.21796703338623,coletoressafra2021_31_23,1.9501229987707962,0,83.92181461182746,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,480000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:52:41.749903,45.49425220489502,coletoressafra2021_31_23,1.590527853705094,0,81.34821268667845,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,48000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:53:03.155569,21.40266513824463,coletoressafra2122_31_23,2.2906735868727686,0,66.56053456745042,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,480000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:53:26.198195,23.040623903274536,coletoressafra2122_31_23,1.991818107143484,0,61.950994457601034,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,48000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:53:52.284704,26.0834743976593,coletoressafra2223_31_23,2.3579631681224953,0,62.765157695780005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,480000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:54:20.420506,28.13380265235901,coletoressafra2223_31_23,1.8994149276614294,0,58.092139592757775,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,17000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:54:58.836478,38.41297125816345,coletoressafra2021_31_23,2.1184708156273007,0,85.00618378712976,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,170000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:55:42.400690,43.56101131439209,coletoressafra2021_31_23,1.7144831962228095,0,82.53397180702109,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,17000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:56:02.573932,20.170239686965942,coletoressafra2122_31_23,2.4003572489857032,0,66.72500135969734,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,170000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:56:24.783114,22.20617914199829,coletoressafra2122_31_23,2.0951529665117365,0,64.68744268126319,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,17000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:56:49.600715,24.815096378326416,coletoressafra2223_31_23,2.529579028465732,0,64.77996946930774,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,170000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:57:16.839246,27.2355318069458,coletoressafra2223_31_23,2.068199613442166,0,61.12409713968422,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,36000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:57:57.301318,40.4600465297699,coletoressafra2021_31_23,1.9414420708334126,0,84.61327540346132,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,360000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:58:42.508856,45.193623781204224,coletoressafra2021_31_23,1.5746325032266997,0,82.35218835482921,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,36000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:59:04.015736,21.503886461257935,coletoressafra2122_31_23,2.260212329087839,0,67.00944050116424,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,360000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:59:27.174058,23.156001567840576,coletoressafra2122_31_23,1.9660256615800096,0,62.72462459890411,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,36000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:59:53.212020,26.03545331954956,coletoressafra2223_31_23,2.336459264598761,0,63.08893492267419,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,360000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:00:21.320585,28.105565547943115,coletoressafra2223_31_23,1.8922171558675411,0,59.05194917546584,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:01:02.338204,41.01461863517761,coletoressafra2021_31_23,1.9167717787200258,0,84.46588693535925,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:01:47.989972,45.648767948150635,coletoressafra2021_31_23,1.551330596599063,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:02:09.567133,21.57516121864319,coletoressafra2122_31_23,2.232735234674853,0,66.9832940533906,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:02:32.786034,23.215907096862793,coletoressafra2122_31_23,1.937848573908243,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:02:58.960587,26.17105007171631,coletoressafra2223_31_23,2.305072277101548,0,63.11566401880292,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:03:27.444714,28.48312020301819,coletoressafra2223_31_23,1.861533021009169,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:04:08.684293,41.236305236816406,coletoressafra2021_31_23,1.893856648305892,0,84.46588693535925,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:04:53.876999,45.189692735672,coletoressafra2021_31_23,1.5328628305707583,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:05:15.253880,21.37387490272522,coletoressafra2122_31_23,2.20623656717157,0,66.9832940533906,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:05:38.301000,23.045117139816284,coletoressafra2122_31_23,1.9149116565431574,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:06:04.702924,26.398406744003296,coletoressafra2223_31_23,2.2778954320796045,0,63.11566401880292,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:06:32.764336,28.058412075042725,coletoressafra2223_31_23,1.8396529542071702,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:07:13.579671,40.812323331832886,coletoressafra2021_31_23,1.871744393830668,0,84.46588693535925,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:07:59.124010,45.54134464263916,coletoressafra2021_31_23,1.5150392796384382,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:08:20.995625,21.86861538887024,coletoressafra2122_31_23,2.1806595187318965,0,66.9832940533906,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:08:44.459407,23.461780309677124,coletoressafra2122_31_23,1.8927703779912508,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,39000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:09:10.785416,26.32349681854248,coletoressafra2223_31_23,2.251657704777847,0,63.11566401880292,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,390000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:09:39.742412,28.952998638153076,coletoressafra2223_31_23,1.818526696978914,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:10:22.390019,42.64460587501526,coletoressafra2021_31_23,1.7659278186747358,0,85.3872766458037,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:11:08.284788,45.89270901679993,coletoressafra2021_31_23,1.4262210902911254,0,79.75853803978545,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:11:30.099245,21.811456203460693,coletoressafra2122_31_23,2.095621088317764,0,66.81550387289573,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:11:53.248180,23.145905256271362,coletoressafra2122_31_23,1.8020572046736993,0,60.4804993745728,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:12:19.627339,26.376038312911987,coletoressafra2223_31_23,2.129831954861405,0,62.74316798030785,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:12:48.487897,28.85704803466797,coletoressafra2223_31_23,1.7089773561694215,0,57.17090236558005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,15000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:13:27.229570,38.73916053771973,coletoressafra2021_31_23,1.9934182350595389,0,85.76400877678935,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,150000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:14:11.480625,44.2480583190918,coletoressafra2021_31_23,1.6261534812367082,0,83.1160440932693,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,15000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:14:31.882579,20.39795684814453,coletoressafra2122_31_23,2.2492166112828493,0,66.79558073929152,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,150000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:14:54.157866,22.272286415100098,coletoressafra2122_31_23,1.9759766154355758,0,64.87153296688528,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,15000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:15:19.108719,24.947682857513428,coletoressafra2223_31_23,2.383452719212506,0,64.41584810424254,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,150000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:15:46.263805,27.15163564682007,coletoressafra2223_31_23,1.9528287036380698,0,61.64369760604448,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:16:23.313403,37.047168254852295,coletoressafra2021_31_23,2.00325315307225,0,86.9895046143124,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:17:06.066526,42.749616861343384,coletoressafra2021_31_23,1.6480431727110443,0,83.56660972463563,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:17:25.601231,19.53166937828064,coletoressafra2122_31_23,2.2489044064832426,0,67.52612352631066,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:17:47.648302,22.044060468673706,coletoressafra2122_31_23,1.9842191192499823,0,66.10136628693843,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:18:11.667007,24.01540994644165,coletoressafra2223_31_23,2.418811505310373,0,65.0769055530734,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:18:38.735886,27.06537365913391,coletoressafra2223_31_23,1.9920707771182393,0,61.985432422458096,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,41000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:19:19.444760,40.70608711242676,coletoressafra2021_31_23,1.7845515718969067,0,84.35114425927253,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,410000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:20:04.680186,45.23236298561096,coletoressafra2021_31_23,1.4453546201021261,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,41000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:20:25.875651,21.19295907020569,coletoressafra2122_31_23,2.0806358330835044,0,66.85264169002284,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,410000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:20:48.650126,22.772469758987427,coletoressafra2122_31_23,1.8061635073929618,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,41000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:21:14.676860,26.023736000061035,coletoressafra2223_31_23,2.1461126942004283,0,63.1665111438118,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,410000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:21:42.939268,28.259403705596924,coletoressafra2223_31_23,1.7358423707300457,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,56000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:22:24.916742,41.97447896003723,coletoressafra2021_31_23,1.6974979354210233,0,83.93653295071228,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,560000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 20:23:11.174052,46.25246047973633,coletoressafra2021_31_23,1.3804517840420902,0,80.47126437582489,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,56000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:23:32.728784,21.552210330963135,coletoressafra2122_31_23,2.010422326118571,0,65.69775672041807,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,560000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 20:23:55.796127,23.0643470287323,coletoressafra2122_31_23,1.7409941384379655,0,61.09645769483811,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,56000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:24:22.019746,26.220585823059082,coletoressafra2223_31_23,2.055075813398483,0,62.961819207882655,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,560000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 20:24:50.254832,28.23207116127014,coletoressafra2223_31_23,1.6623441184538812,0,57.43592703426762,0
